Seq.,Date,Code,Time,Latitude,Longitude,Vis.,SeaState,Species,Total seen,Adults,Juvenille,Calfs,Behaviour,Asso,Num boats,Comments,Empresa
2629,22/06/2017,IA,14:46:00,37.5717,-25.7122,1,,Pm,1,x,,,4,1,1,,E
5301,22/06/2017,IA,14:36:00,37.6519,-25.6784,4,3,Bp,1,x,,,3,1,3,,G
5306,22/06/2017,IA,09:22:00,37.6612,-25.3291,4,1,Bp,1,1,,,2,,,dives of about 5 minutes each,G
5309,22/06/2017,RA,09:57:00,37.6104,-25.2459,4,2,Bp,1,1,,,2,,,,G
5310,22/06/2017,IA,10:11:00,37.5894,-25.1981,4,2,Bp,7,7,,,2,,,all foraging within the same area and coming up in all directions,G
1238,23/06/2017,RA,09:36:00,38.3336,-28.2861,4,1,Pm,3,3,,,2,1,,,A
1240,23/06/2017,RA,10:31:00,38.3293,-28.2851,4,1,Pm,1,1,,,2,1,,,A
2613,23/06/2017,RA,14:17:00,37.647,-25.6922,1,1,Pm,1,,,,2,1,2,,E
2614,23/06/2017,IA,15:06:00,37.6283,-25.7115,1,1,Pm,1,,,,2,1,3,,E
2619,23/06/2017,RA,09:25:00,37.6222,-25.7071,1,1,Bp,1,,,,3,1,2,,E
2620,23/06/2017,RA,09:50:00,37.6244,-25.6854,1,1,Bp,1,,,,3,1,1,,E
2621,23/06/2017,IA,10:01:00,37.6582,-25.7502,1,1,Bp,2,,,,3,1,1,,E
5290,23/06/2017,IA,09:27:00,37.684,-25.2879,4,1,Pm,9,7,,2,3,1,,maybe one more; travelling east,G
5292,23/06/2017,RA,10:20:00,37.6703,-25.2874,4,1,Pm,1,1,,,3,1,,east,G
5293,23/06/2017,IA,10:28:00,37.6219,-25.273,4,1,Bp,2,2,,,2,1,,one smaller,G
1230,24/06/2017,RA,14:57:00,38.2028,-28.1236,4,,Bp,50,x,x,x,3,1,1,,A
5275,24/06/2017,IA,09:31:00,37.6658,-25.3812,4,2,Pm,4,X,X,,4,1,1,,G
5276,24/06/2017,RA,10:17:00,37.6587,-25.3242,4,2,Bp,2,X,X,,4,5,1,Associated with Spermwhales!,G
1208,25/06/2017,RA,09:46:00,38.3268,-28.3136,4,,Pm,1,1,,,2,1,,,A
1209,25/06/2017,RA,10:32:00,38.305,-28.3477,4,,Pm,1,1,,,2,1,,,A
1215,25/06/2017,RA,15:14:00,38.3288,-28.5033,4,1,Pm,3,2,,1,4,1,1,,A
1216,25/06/2017,RA,15:33:00,38.3477,-28.5202,4,1,Pm,5,4,,1,4,1,2,,A
2607,25/06/2017,IA,14:21:00,37.7471,-25.8654,1,2,Bp,2,1,1,,3,1,2,,E
5261,25/06/2017,IA,09:25:00,37.6045,-25.4449,4,,Bp,2,1,1,,4,1,2,"1 boat was a private boat; whales swimming in circles, very close to the surface and slowly. Didn't seem to be foraging",G
5269,25/06/2017,IA,13:22:00,37.6531,-25.3678,4,2,Bp,1,1,,,4,,1,"most of the time just underneath the surface within same area, only took  deeper dive once and stayed about 5 minutes
",G
1201,26/06/2017,RA,09:39:00,38.3054,-28.3444,2,4,Pm,1,1,,,2,1,1,,A
1202,26/06/2017,RA,09:55:00,38.2998,-28.3274,2,4,Pm,2,2,,,2,1,1,,A
5246,26/06/2017,IA,14:30:00,37.6436,-25.349,2,3,Bp,3,X,X,,2,1,1,,G
5254,26/06/2017,IA,09:54:00,37.6512,-25.3444,3,1,Bp,3,2,1,,2,1,1,Whale poo,G
1192,27/06/2017,RA,10:17:00,38.2837,-28.4403,4,2,Pm,2,2,,,2,1,1,,A
1197,27/06/2017,RA,15:19:00,38.1853,-28.146,3,4,Bp,1,1,,,3,1,,,A
2601,27/06/2017,IA,09:41:00,37.6108,-25.5753,1,2,Pm,1,x,,,2,1,2,Male ,E
5226,27/06/2017,IA,09:36:00,37.6417,-25.3499,4,1,Bp,3,x,,,4,2,,,G
5227,27/06/2017,RA,09:45:00,37.6418,-25.3601,4,1,Pm,2,,x,,4,1,,,G
5237,27/06/2017,RA,14:00:00,37.625,-25.3044,2,2,Bp,3,x,,,3,1,,,G
2594,28/06/2017,IA,09:56:00,37.6671,-25.3919,1,2,Pm,4,,,,2,2,2,,E
5204,28/06/2017,IA,13:53:00,37.6328,-25.4801,4,3,Pm,3,,X,,2,1,1,,G
5211,28/06/2017,RA,09:23:00,37.671,-25.3656,4,3,Pm,1,,X,,2,1,2,,G
5214,28/06/2017,RA,09:47:00,37.6685,-25.3967,4,3,Pm,1,X,,,2,1,2,Dove right after we got there.,G
5216,28/06/2017,RA,10:05:00,37.6577,-25.3988,4,3,Pm,1,x,,,3,1,4,,G
5217,28/06/2017,RA,10:12:00,37.656,-25.3982,4,3,Pm,1,,x,,2,1,4,The same Pm on the first sighting of the morning. Same white patch on the dorso.,G
5218,28/06/2017,IA,10:24:00,37.6333,-25.4017,4,3,Pm,1,x,,,3,1,3,,G
1161,29/06/2017,RA,09:28:00,38.2912,-28.2412,4,3,Pm,4,4,,,3,1,,,A
1165,29/06/2017,RA,11:15:00,38.3287,-28.2822,4,3,Bp,1,1,,,3,1,2,,A
1173,29/06/2017,RA,16:20:00,38.343,-28.0576,4,2,Pm,5,5,,,4,1,1,,A
5186,29/06/2017,IA,14:09:00,37.6876,-25.408,3,2,Bp,1,,1,,4,,1,zodiac,G
5192,29/06/2017,IA,09:21:00,37.6684,-25.3162,4,1,Bp,3,X,X,,2,1,1,We were with one young but there were 2 tall blows always in the distance,G
1141,30/06/2017,RA,11:13:00,38.3228,-28.1393,3,1,Pm,1,1,,,4,1,,,A
1148,30/06/2017,RA,14:20:00,38.2141,-28.1837,3,1,Pm,1,1,,,2,1,1,,A
1155,30/06/2017,RA,18:10:00,38.368,-28.4473,4,,Pm,4,4,,,2,1,,,A
5178,30/06/2017,RA,09:43:00,37.6411,-25.2964,4,1,Bp,1,x,,,2,1,,"took very soon a deep dive, so probably foraging",G
5179,30/06/2017,RA,10:09:00,37.6658,-25.3289,4,1,Bp,1,x,,,2,1,3,,G
5180,30/06/2017,RA,10:38:00,37.6366,-25.2851,4,1,Bp,1,x,,,2,1,,,G
1130,01/07/2017,RA,09:30:00,38.2287,-28.1648,3,,Pm,1,1,,,2,2,,,A
1131,01/07/2017,RA,10:15:00,38.2293,-28.1788,3,,Bp,2,2,,,2,5,1,,A
2589,02/07/2017,IA,14:56:00,37.6847,-25.7777,1,1,Bp,1,,,,2,1,2,,E
1095,04/07/2017,RA,14:49:00,38.208,-28.0355,3,1,Bp,2,2,,,3,1,,,A
1073,05/07/2017,RA,09:37:00,38.2067,-28.1177,4,,Bp,1,1,,,3,1,,,A
1074,05/07/2017,RA,09:50:00,38.2114,-28.0956,4,,Pm,4,3,,1,2,1,,,A
1081,05/07/2017,RA,15:09:00,38.2313,-28.0294,4,,Bp,2,2,,,2,5,,,A
1083,05/07/2017,RA,15:27:00,38.2074,-28.0221,4,,Pm,1,1,,,2,1,,,A
5080,05/07/2017,IA,11:52:00,37.6417,-25.3371,4,2,Pm,1,1,,,,1,4,large male,G
5089,05/07/2017,IA,14:37:00,37.6024,-25.486,4,2,Pm,1,1,,,2,,1,large male taking a deep dive. We saw it from distance ,G
5090,05/07/2017,RA,14:48:00,37.6183,-25.4796,4,2,Pm,1,1,,,4,,2,"likely same individual came up far away from previous dive and never took a deep dive again, only sinking below the surface. Difficult to tell the activity at this stage, possibly resting ",G
1059,06/07/2017,RA,09:51:00,38.21,-28.194,4,,Pm,1,1,,,2,1,,,A
1065,06/07/2017,RA,14:24:00,38.2032,-28.1395,3,,Pm,1,1,,,2,1,1,,A
1068,06/07/2017,RA,16:29:00,38.193,-28.015,3,,Bp,1,1,,,2,1,1,,A
5056,06/07/2017,IA,14:48:00,37.6073,-25.2993,4,1,Pm,2,X,X,,4,1,7,Resting after a deep dive,G
5064,06/07/2017,RA,09:48:00,37.6667,-25.2586,3,2,Pm,1,1,,,2,,,,G
5065,06/07/2017,IA,10:09:00,37.6384,-25.246,3,2,Pm,4,1,1,2,1,,,the adult eventually took a deep dive ,G
5066,06/07/2017,RA,10:25:00,37.6479,-25.2372,3,2,Pm,3,,1,2,1,,2,,G
1045,07/07/2017,RA,10:08:00,38.1803,-28.1212,4,,Pm,2,1,,1,2,1,1,,A
1051,07/07/2017,RA,14:50:00,38.214,-28.0338,4,,Bp,3,3,,,3,1,1,,A
1052,07/07/2017,RA,15:08:00,38.205,-28.0192,4,,Pm,5,5,,,3,1,1,,A
2069,07/07/2017,IA,11:24:00,38.6408,-27.4293,2,1,Bp,3,X,,,3,1,1,,C
5043,07/07/2017,IA,09:31:00,37.6526,-25.389,4,1,Pm,4,3,1,,3,1,1,,G
1027,08/07/2017,RA,09:18:00,38.2406,-28.1909,4,1,Bp,1,1,,,3,1,,,A
1028,08/07/2017,RA,09:49:00,38.2415,-28.2208,4,1,Bp,1,1,,,3,1,,,A
1029,08/07/2017,RA,10:12:00,38.2215,-28.1507,4,1,Pm,2,1,1,,2,1,1,,A
1010,09/07/2017,RA,11:10:00,38.2073,-28.2123,4,,Pm,1,1,,,2,1,,,A
1013,09/07/2017,RA,14:18:00,38.184,-28.1495,4,,Pm,1,1,,,2,1,1,,A
989,10/07/2017,RA,10:06:00,38.1845,-28.0817,4,1,Pm,2,2,,,2,1,4,,A
1003,10/07/2017,RA,17:50:00,38.2075,-28.0102,4,,Bp,1,1,,,3,1,1,,A
3527,10/07/2017,IA,15:19:00,37.6926,-25.2968,4,3,Pm,5,x,,,4,1,1,,F
3528,10/07/2017,RA,15:27:00,37.694,-25.2947,4,3,Pm,5,x,,,4,1,2,,F
3529,10/07/2017,RA,15:33:00,37.6948,-25.2938,4,3,Pm,5,x,,,4,1,3,,F
3531,10/07/2017,RA,16:20:00,37.6975,-25.2837,4,3,Pm,2,x,,,4,1,2,,F
3535,10/07/2017,IA,11:00:00,37.6862,-25.3407,4,2,Pm,1,x,,,4,1,1,,F
3537,10/07/2017,IA,11:15:00,37.6878,-25.3244,4,2,Pm,1,x,,,4,1,1,,F
3539,10/07/2017,RA,11:25:00,37.6869,-25.3161,4,2,Pm,2,x,,,4,1,1,1 dived,F
3540,10/07/2017,RA,11:27:00,37.6871,-25.3107,4,2,Pm,1,x,,,2,1,1,,F
4978,10/07/2017,IA,16:20:00,37.6968,-25.2822,4,1,Pm,10,X,,X,1,1,3,Jumping,G
4987,10/07/2017,IA,13:20:00,37.6845,-25.2903,3,1,Pm,8,X,X,X,3,1,2,"Also socializing, GPS and time aproximate because GPS failed for a while",G
4995,10/07/2017,IA,09:29:00,37.6636,-25.3884,3,3,Pm,2,1,,1,2,,,"Filipe said there was also a calf, but we didn't see it. The adult approached the boat before taking a deep dive",G
4997,10/07/2017,IA,09:36:00,37.6715,-25.386,3,3,Pm,1,1,,,2,,,,G
5001,10/07/2017,IA,10:01:00,37.6741,-25.382,3,3,Pm,1,1,,,2,,1,the zodiac arrived after 2minutes ,G
5003,10/07/2017,RA,10:21:00,37.6795,-25.3654,3,3,Pm,1,1,,,2,,4,"one catamaran and 3 zodiacs. Same individuals seen at the beginning, approaching again the boat turning sideway and swimming ahead of it before taking a deep dive ",G
972,11/07/2017,RA,09:47:00,38.1695,-28.2383,4,,Pm,1,1,,,2,1,2,,A
975,11/07/2017,RA,11:01:00,38.2085,-28.1635,4,,Bp,1,1,,,3,1,1,,A
2566,11/07/2017,RA,10:50:00,37.5973,-25.4242,1,1,Pm,4,,,,4,1,5,,E
4957,11/07/2017,IA,09:25:00,37.6884,-25.2671,4,1,Pm,10,x,x,x,3,,1,also socializing. the calf nursing right next to the boat ,G
4966,11/07/2017,RA,17:11:00,37.4963,-25.2875,4,1,Pm,1,1,,,,,1,"seen it briefly while rolling and disappearing underwater, didn't see it anymore. Difficult to say what it was doing ",G
4967,11/07/2017,IA,17:54:00,37.5093,-25.2433,4,1,Pm,3,2,,1,4,,1,possibly also socializing,G
967,12/07/2017,RA,15:04:00,38.1516,-28.1758,3,,Pm,1,1,,,2,1,2,,A
2556,12/07/2017,RA,10:09:00,37.5943,-25.3294,1,2,Pm,1,x,,,2,1,3,,E
2557,12/07/2017,IA,10:18:00,37.5731,-25.3346,1,2,Pm,1,,,x,1,5,3,,E
3521,12/07/2017,IA,17:17:00,37.6103,-25.1701,3,2,Pm,2,x,,,3,1,2,surfing,F
3522,12/07/2017,RA,17:34:00,37.6068,-25.1709,3,2,Pm,1,x,,,1,1,2,"1 breaching
more than 6 in the area",F
4930,12/07/2017,IA,09:34:00,37.6268,-25.3114,4,2,Pm,4,x,x,,4,1,,,G
4937,12/07/2017,IA,17:10:00,37.6112,-25.1681,3,4,Pm,10,X,X,X,1,1,1,,G
4947,12/07/2017,RA,14:12:00,37.5654,-25.2736,3,2,Pm,1,X,,,2,1,1,Dove before we got there,G
4949,12/07/2017,IA,14:25:00,37.5575,-25.2793,3,2,Pm,12,X,X,X,2,1,1,"We only had 4 with us, the rest Filipe said; same group as morning; jump; forgot to take the time so approximate by memory",G
945,13/07/2017,RA,09:21:00,38.2245,-28.1821,3,,Pm,1,1,,,2,5,1,,A
955,13/07/2017,RA,15:27:00,38.1751,-28.1448,3,3,Pm,2,2,,,2,1,1,,A
957,13/07/2017,RA,16:18:00,38.2018,-28.1447,3,3,Pm,12,x,x,x,3,1,1,,A
3505,13/07/2017,RA,10:00:00,38.6838,-27.4538,1,2,Pm,2,X,,X,2,,,,D
931,14/07/2017,RA,11:52:00,38.2291,-28.1759,3,,Pm,2,2,,,2,1,,,A
935,14/07/2017,RA,14:44:00,38.1557,-28.1829,3,3,Pm,10,5,2,3,2,1,,,A
940,14/07/2017,RA,18:16:00,38.1656,-28.0981,3,1,Pm,1,1,,,2,1,,,A
3495,14/07/2017,RA,09:32:00,38.5832,-27.3631,3,1,Pm,1,X,,,2,,,,D
915,15/07/2017,RA,09:27:00,38.1638,-28.1993,4,,Pm,1,1,,,2,1,1,,A
921,15/07/2017,RA,14:37:00,38.2165,-28.1195,4,1,Pm,2,2,,,2,1,,,A
3490,15/07/2017,RA,09:30:00,38.6064,-27.3037,1,1,Bp,2,,,,,,,,D
3491,15/07/2017,RA,10:00:00,38.6199,-27.2678,1,1,Pm,2,,,,,,,,D
4883,15/07/2017,IA,15:00:00,37.5454,-25.3382,4,3,Pm,8,7,,1,1,,,"tight, body contact, rolling and spyhopping. The calf approached the boat and rolled sideway ",G
3485,16/07/2017,RA,10:00:00,38.5786,-27.2939,1,1,Pm,2,,,,,,,,D
4871,16/07/2017,RA,10:19:00,37.6445,-25.6771,4,2,Pm,1,1,,,2,,5,"1 catamaran, 1 large fishing-like WW boat and 3 zodiacs",G
4872,16/07/2017,IA,11:08:00,37.6301,-25.7031,4,2,Pm,1,1,,,2,,4,"1 catamaran, 1 large fishing-like WW boat and 2 zodiacs",G
897,17/07/2017,RA,09:39:00,38.2053,-28.0808,3,4,Pm,6,6,,,2,1,2,,A
3478,17/07/2017,RA,09:30:00,38.6135,-27.2554,1,1,Pm,1,,,,,,,,D
3480,17/07/2017,RA,10:25:00,38.5573,-27.3072,1,1,Bp,1,,,,,,,,D
3481,17/07/2017,RA,11:15:00,38.6227,-27.2893,1,1,Pm,1,,,,,,,,D
887,18/07/2017,RA,14:31:00,38.2214,-28.1333,3,3,Pm,12,8,2,2,2,1,1,,A
867,19/07/2017,RA,09:32:00,38.3625,-28.3396,2,2,Pm,5,5,,,2,1,1,,A
868,19/07/2017,RA,10:43:00,38.3939,-28.3269,2,2,Pm,2,2,,,3,1,1,,A
874,19/07/2017,RA,14:22:00,38.363,-28.2479,1,2,Pm,2,2,,,2,1,1,,A
876,19/07/2017,RA,15:25:00,38.3686,-28.2022,2,3,Pm,1,1,,,4,1,,,A
3471,19/07/2017,RA,10:00:00,38.5985,-27.2853,2,1,Pm,1,,,,,,,,D
3472,19/07/2017,RA,10:25:00,38.5985,-27.2853,2,1,Bp,1,,,,,,,,D
3473,19/07/2017,RA,10:50:00,38.6105,-27.3517,2,1,Pm,1,,,,,,,,D
4822,19/07/2017,IA,09:39:00,37.6504,-25.4885,3,1,Pm,2,2,,,4,1,2,,G
4823,19/07/2017,RA,09:59:00,37.6504,-25.4885,3,1,Pm,2,2,,,3,1,5,started travelling - more boats,G
4836,19/07/2017,IA,14:52:00,37.5737,-25.6545,3,2,Pm,1,1,,,2,,4,"large male, 1 catamaran + 3 zodiac",G
857,20/07/2017,RA,14:30:00,38.203,-28.1448,2,4,Pm,3,1,1,1,1,1,1,,A
862,20/07/2017,RA,17:53:00,38.218,-28.1771,3,4,Pm,3,3,,,2,1,,,A
2542,20/07/2017,IA,10:42:00,37.5935,-25.5744,1,1,Pm,1,x,,,2,1,7,,E
2544,20/07/2017,RA,11:13:00,37.5944,-25.5843,1,1,Pm,1,x,,,2,1,6,,E
3463,20/07/2017,RA,09:29:00,38.6669,-27.333,1,3,Bp,1,,,,,,,,D
4807,20/07/2017,IA,10:33:00,37.5853,-25.5731,3,2,Pm,1,1,,,3,,8,"3 catamarans, 1 WW fishing-like boat, 4 zodiacs. The Pm, a large male, was diving for 50 minutes, when surfaced remained less than a minute and started shallow dives and appearing further away every time the boats were approaching it. A clear elusive behaviour!",G
3457,21/07/2017,RA,10:11:00,38.6425,-27.4409,1,,Bp,1,,,,,,,,D
4798,21/07/2017,IA,10:00:00,37.6446,-25.7516,3,3,Pm,2,X,X,,3,1,9,Travelling to the south,G
841,22/07/2017,RA,16:12:00,38.2429,-28.1055,3,4,Bp,1,1,,,3,1,4,Coordenadas do Iphone ,A
824,23/07/2017,RA,09:51:00,38.3451,-28.228,4,3,Pm,3,2,,1,2,1,,,A
831,23/07/2017,RA,15:45:00,38.1334,-28.275,4,,Pm,3,2,,1,2,1,,,A
3446,23/07/2017,RA,11:21:00,38.661,-27.4677,1,1,Bp,1,,,,,,,,D
4768,23/07/2017,IA,14:38:00,37.5777,-25.2195,3,3,Pm,1,1,,,,,1,"possibly subadult about 6-7m long, not sure about the activity state as it was staying mostly below the surface, low breathing rate and weak. When our two boats arrived started to repeatedly approach both boats and swimming underneath ",G
4770,23/07/2017,RA,15:13:00,37.589,-25.2317,3,3,Pm,1,1,,,2,,,,G
3436,24/07/2017,RA,10:19:00,38.6382,-27.4628,1,2,Pm,5,,,,,,,,D
4746,24/07/2017,IA,09:58:00,37.6745,-25.7969,4,1,Pm,1,1,,,3,1,6,,G
4752,24/07/2017,RA,10:52:00,37.6684,-25.8287,4,1,Pm,1,1,,,3,1,7,,G
794,25/07/2017,RA,15:20:00,38.1713,-28.0876,4,1,Pm,3,2,,1,3,1,3,,A
799,25/07/2017,RA,19:43:00,38.1625,-28.0476,4,1,Pm,6,4,1,1,3,1,2,,A
3432,25/07/2017,RA,12:01:00,38.591,-27.4942,3,1,Pm,1,1,,,3,,1,,D
4722,25/07/2017,IA,09:30:00,37.6169,-25.5335,3,2,Pm,1,X,,,4,1,3,,G
4729,25/07/2017,IA,13:33:00,37.5542,-25.5102,3,2,Pm,1,1,,,3,1,1,male,G
4739,25/07/2017,RA,17:23:00,37.5074,-25.6257,2,4,Pm,1,1,,,3,1,1,male,G
782,26/07/2017,RA,09:50:00,38.2182,-28.119,4,2,Pm,2,1,1,,2,1,,,A
4710,26/07/2017,IA,14:54:00,37.5926,-25.3466,3,3,Pm,2,1,1,,1,,1,"zodiac. The juvenile stayed with both boats swimming underneath them back and forth, the adult moved away and later joined other individuals ",G
763,27/07/2017,RA,18:13:00,38.2095,-28.1474,4,,Pm,2,1,,1,2,1,,,A
769,27/07/2017,RA,10:07:00,38.1695,-28.1169,4,,Bp,2,2,,,3,1,3,,A
770,27/07/2017,RA,11:37:00,38.1477,-28.18,4,,Pm,1,1,,,3,1,4,,A
777,27/07/2017,RA,16:09:00,38.1826,-28.3448,4,,Pm,2,1,,1,3,1,2,,A
778,27/07/2017,RA,16:35:00,38.2094,-28.2098,4,,Bp,2,2,,,3,1,1,,A
4701,27/07/2017,IA,15:02:00,37.6147,-25.216,2,3,Pm,1,X,,,3,,2,female,G
758,28/07/2017,RA,19:00:00,38.2244,-28.0237,3,4,Pm,4,2,1,1,2,1,,,A
4678,28/07/2017,IA,09:45:00,37.5629,-25.5074,3,3,Pm,5,x,x,,3,1,6,,G
734,29/07/2017,RA,09:10:00,38.2265,-28.0928,4,,Pm,3,2,,1,2,1,1,,A
746,29/07/2017,RA,14:43:00,38.2983,-28.2017,4,1,Pm,2,1,,1,2,1,2,,A
722,30/07/2017,RA,09:18:00,38.39,-28.1527,4,4,Pm,1,1,,,2,1,,,A
731,30/07/2017,RA,15:15:00,38.3677,-28.0075,4,4,Pm,3,2,,1,2,1,1,,A
701,31/07/2017,RA,14:36:00,38.288,-28.2013,4,2,Pm,1,1,,,4,2,1,,A
4652,31/07/2017,IA,16:27:00,37.6432,-25.4155,3,1,Pm,8,X,X,X,1,1,1,,G
689,01/08/2017,RA,18:35:00,38.2975,-28.2529,4,4,Bp,2,2,,,3,1,1,,A
690,01/08/2017,RA,19:34:00,38.3858,-28.0813,4,4,Pm,2,2,,,3,1,,,A
695,01/08/2017,RA,09:26:00,38.2108,-28.1157,3,1,Pm,10,7,,3,3,1,2,,A
2062,01/08/2017,IA,09:26:00,38.5649,-27.3055,2,3,Pm,4,X,X,,1,1,2,,C
4622,01/08/2017,IA,17:14:00,37.4863,-25.3716,4,3,Pm,2,X,,X,3,1,2,Travelling west,G
4632,01/08/2017,IA,10:43:00,37.5353,-25.2003,4,,Pm,3,X,,X,2,1,1,,G
680,02/08/2017,RA,14:33:00,38.2204,-28.1136,2,5,Pm,2,1,1,,2,1,1,,A
2495,04/08/2017,IA,15:16:00,37.6102,-25.5952,4,2,Pm,1,x,,,2,1,5,,E
4581,04/08/2017,RA,13:55:00,37.5978,-25.5806,3,2,Pm,1,X,,,2,1,1,,G
4584,04/08/2017,IA,14:35:00,37.6069,-25.581,3,2,Pm,2,x,x,,1,4,3,,G
654,06/08/2017,RA,14:36:00,38.3771,-28.1195,2,3,Pm,1,1,,,4,1,4,,A
2049,06/08/2017,IA,11:21:00,38.5775,-27.3715,4,1,Pm,1,X,,,2,1,1,,C
626,08/08/2017,RA,10:03:00,38.2091,-28.1173,3,3,Pm,2,2,,,3,1,2,,A
636,08/08/2017,RA,20:02:00,38.1922,-28.1931,3,4,Pm,1,1,,,2,1,2,,A
2486,08/08/2017,RA,10:00:00,37.5773,-25.7362,1,2,Pm,3,x,x,,3,1,6,,E
614,09/08/2017,RA,19:40:00,38.3398,-28.3859,4,3,Pm,1,1,,,2,1,,,A
619,09/08/2017,RA,09:53:00,38.2032,-28.1005,3,4,Pm,2,2,,,2,1,4,,A
581,11/08/2017,RA,15:06:00,38.3779,-28.4397,3,3,Pm,3,3,,,2,1,2,,A
588,11/08/2017,RA,19:44:00,38.2071,-28.1715,4,2,Pm,5,4,,1,2,1,,,A
592,11/08/2017,RA,10:15:00,38.2229,-28.2246,3,4,Pm,10,10,,,3,1,2,,A
2468,11/08/2017,IA,10:50:00,37.5882,-25.6383,1,2,Pm,3,x,,x,2,1,3,,E
4530,11/08/2017,IA,16:40:00,37.6349,-25.3782,2,3,Pm,5,X,X,X,3,1,2,,G
565,12/08/2017,RA,11:22:00,38.2019,-28.1253,3,2,Pm,2,2,,,2,1,2,,A
568,12/08/2017,RA,15:02:00,38.1906,-28.0192,3,1,Pm,2,2,,,2,1,2,,A
574,12/08/2017,RA,18:47:00,38.1828,-28.1957,3,,Pm,2,2,,,2,1,1,,A
2458,12/08/2017,IA,10:09:00,37.6216,-25.6291,1,,Pm,1,x,,,2,1,9,Mr. Liable (Male),E
2462,12/08/2017,IA,11:03:00,37.6263,-25.5907,1,,Pm,1,x,,,2,1,3,Mr. Liable (Male),E
4511,12/08/2017,IA,13:40:00,37.6257,-25.4834,3,1,Pm,1,1,,,2,,,large male ,G
4519,12/08/2017,RA,17:44:00,37.5434,-25.3544,3,1,Pm,1,1,,,,,1,"zodiac. stayed at the surface about 5 minutes then sank and disappeared. Not sure about its activity state, could have been foraging and moved out of the area before taking a deep dive, but we couldn't confirm it",G
4526,12/08/2017,IA,09:50:00,37.6595,-25.3475,4,2,Pm,4,x,x,x,3,1,,,G
552,13/08/2017,RA,17:59:00,38.3213,-28.1196,4,3,Pm,4,3,1,,2,1,3,,A
557,13/08/2017,RA,09:18:00,38.3353,-28.2666,1,2,Pm,3,2,,1,2,1,2,,A
2017,13/08/2017,IA,09:58:00,38.6216,-27.3251,4,1,Pm,2,X,,,1,1,1,,C
2441,13/08/2017,IA,11:11:00,37.6236,-25.6918,4,1,Pm,5,x,x,,4,1,4,,E
2448,13/08/2017,IA,14:13:00,37.5714,-25.5852,4,1,Pm,2,x,,,2,1,5,,E
3382,13/08/2017,IA,09:51:00,38.6049,-27.333,3,2,Pm,7,,,,,,,,D
4489,13/08/2017,IA,14:12:00,37.5702,-25.5834,3,2,Pm,3,X,,X,2,1,4,Bigger group but don't know how many,G
534,14/08/2017,RA,18:09:00,38.2281,-28.0836,4,1,Pm,3,2,1,,2,1,2,,A
539,14/08/2017,RA,14:17:00,38.2071,-28.1804,3,1,Pm,4,3,,1,2,1,1,,A
546,14/08/2017,RA,09:38:00,38.2242,-28.2615,4,1,Pm,7,6,,1,3,5,2,,A
2431,14/08/2017,IA,10:35:00,37.6412,-25.3555,3,2,Pm,5,x,x,,4,1,4,,E
4467,14/08/2017,RA,10:18:00,37.6099,-25.366,3,1,Pm,1,1,,,2,,4,1 catamaran and 3 zodiacs,G
4468,14/08/2017,IA,10:31:00,37.6392,-25.3555,3,1,Pm,2,2,,,3,,3,2 catamaran 1 zodiac. Travelling ESE direction,G
4469,14/08/2017,RA,10:42:00,37.6448,-25.3517,3,1,Pm,4,4,,,3,,5,2 catamaran 3 zodiacs,G
4475,14/08/2017,RA,13:30:00,37.609,-25.2733,3,3,Pm,4,X,X,,4,1,1,,G
518,15/08/2017,RA,14:18:00,38.212,-28.1465,4,,Pm,2,1,1,,2,1,1,,A
524,15/08/2017,RA,18:08:00,38.2208,-28.1111,3,2,Pm,7,6,,1,2,1,1,,A
530,15/08/2017,RA,09:52:00,38.296,-28.1653,4,,Pm,7,6,,1,2,1,3,,A
4451,15/08/2017,IA,11:07:00,37.5706,-25.3482,3,1,Pm,1,,1,,2,1,1,Filipe said at least 4 individuals but we only saw one,G
503,16/08/2017,RA,14:36:00,38.345,-28.1412,4,3,Pm,2,1,1,,3,1,1,,A
504,16/08/2017,RA,14:45:00,38.355,-28.14,4,3,Pm,2,1,,1,4,1,2,,A
505,16/08/2017,IA,15:00:00,38.3683,-28.1675,4,3,Pm,1,1,,,4,1,2,,A
511,16/08/2017,RA,09:20:00,38.3566,-28.1941,4,3,Pm,4,4,,,2,1,2,,A
513,16/08/2017,IA,10:30:00,38.339,-28.1402,4,3,Pm,1,1,,,2,1,,,A
4435,16/08/2017,IA,17:00:00,37.5412,-25.3326,3,1,Pm,5,X,X,X,2,1,1,One newborn calf,G
4438,16/08/2017,RA,17:49:00,37.5262,-25.3478,3,1,Pm,1,1,,,3,1,1,,G
493,17/08/2017,RA,09:36:00,38.2088,-28.1842,2,3,Pm,1,1,,,2,1,1,,A
497,17/08/2017,RA,17:50:00,38.2093,-28.2122,3,3,Pm,3,2,,1,2,1,1,,A
4419,17/08/2017,RA,10:56:00,37.5696,-25.461,4,2,Pm,1,1,,,2,,,,G
474,18/08/2017,RA,15:04:00,38.25,-28.034,4,1,Pm,5,5,,,4,1,2,,A
480,18/08/2017,RA,09:51:00,38.2051,-28.1547,3,,Pm,2,2,,,2,1,2,,A
486,18/08/2017,RA,17:42:00,38.2147,-28.1242,4,2,Pm,2,2,,,2,1,1,,A
1985,18/08/2017,IA,10:55:00,38.6381,-27.3766,4,2,Pm,15,X,X,,1,1,1,,C
